span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_date,maintenance_period_days,event_occurred,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,structure_encroachment,encroachment_caused_trip,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,failure_mode,event_id,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,age_at_forecast_years,failure_probability,fault_to_failure_flag
SP-00074,LINE-NE1,74,230,Northeast,Damper,2019-10-11,,1998,0,4.64,HI4,0.8476,16.4,84.8,20.4,22.71,1,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,equipment_failure,0,1,21.5,,FCAST-000296,heatwave,3,150,2020-03-09,4.68,2.7380555555555555,42.604,1004.8,64.2,38.2,75.13333333333334,0.410958904109589,0.06814732700962339,0
SP-00074,LINE-NE1,74,230,Northeast,Spacer,2019-10-11,,1998,0,2.86,HI2,0.5225,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,wind,0,1,13.5,,FCAST-000293,tropical_cyclone,8,324,2020-08-30,26.33,13.086666666666666,320.261,987.7,100.0,30.7,74.74027777777778,0.8876712328767123,0.30290191106172976,0
SP-00074,LINE-NE1,74,230,Northeast,Spacer,2019-10-11,,1998,0,2.86,HI2,0.5225,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,wind,0,1,13.5,,FCAST-000294,summer_storm,5,203,2020-05-01,16.38,7.01125,123.241,999.4,97.5,33.25,74.42777777777778,0.5561643835616439,0.10263838829916401,0
SP-00074,LINE-NE1,74,230,Northeast,Spacer,2019-10-11,,1998,0,2.86,HI2,0.5225,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,wind,0,1,13.5,,FCAST-000295,southwest_monsoon,7,1746,2024-07-22,11.7,6.122777777777777,158.602,1001.8,99.3,31.7,75.00555555555555,4.7835616438356166,0.11459864058520489,1
SP-00074,LINE-NE1,74,230,Northeast,Spacer,2019-10-11,,1998,0,2.86,HI2,0.5225,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,wind,0,1,13.5,,FCAST-000296,heatwave,3,150,2020-03-09,4.68,2.7380555555555555,42.604,1004.8,64.2,38.2,75.13333333333334,0.410958904109589,0.046518595314712516,0
SP-00074,LINE-NE1,74,230,Northeast,Insulator,2019-10-11,2023-10-23,1473,1,5.0,HI5,1.239,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,lightning,0,1,18.9,mechanical_fatigue,FCAST-000293,tropical_cyclone,8,324,2020-08-30,26.33,13.086666666666666,320.261,987.7,100.0,30.7,74.74027777777778,0.8876712328767123,0.4260361768016946,1
SP-00074,LINE-NE1,74,230,Northeast,Insulator,2019-10-11,2023-10-23,1473,1,5.0,HI5,1.239,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,lightning,0,1,18.9,mechanical_fatigue,FCAST-000294,summer_storm,5,203,2020-05-01,16.38,7.01125,123.241,999.4,97.5,33.25,74.42777777777778,0.5561643835616439,0.16345099278382547,0
SP-00074,LINE-NE1,74,230,Northeast,Insulator,2019-10-11,2023-10-23,1473,1,5.0,HI5,1.239,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,lightning,0,1,18.9,mechanical_fatigue,FCAST-000295,southwest_monsoon,7,1746,2024-07-22,11.7,6.122777777777777,158.602,1001.8,99.3,31.7,75.00555555555555,4.7835616438356166,0.18106774603553055,0
SP-00074,LINE-NE1,74,230,Northeast,Insulator,2019-10-11,2023-10-23,1473,1,5.0,HI5,1.239,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,lightning,0,1,18.9,mechanical_fatigue,FCAST-000296,heatwave,3,150,2020-03-09,4.68,2.7380555555555555,42.604,1004.8,64.2,38.2,75.13333333333334,0.410958904109589,0.07693116197519566,0
SP-00074,LINE-NE1,74,230,Northeast,Fittings,2019-10-11,,1998,0,2.3,HI2,0.4202,16.4,84.8,20.4,22.71,1,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,vegetation,0,1,8.1,,FCAST-000293,tropical_cyclone,8,324,2020-08-30,26.33,13.086666666666666,320.261,987.7,100.0,30.7,74.74027777777778,0.8876712328767123,0.27670562053560477,0
SP-00074,LINE-NE1,74,230,Northeast,Fittings,2019-10-11,,1998,0,2.3,HI2,0.4202,16.4,84.8,20.4,22.71,1,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,vegetation,0,1,8.1,,FCAST-000294,summer_storm,5,203,2020-05-01,16.38,7.01125,123.241,999.4,97.5,33.25,74.42777777777778,0.5561643835616439,0.09148869674130775,0
SP-00074,LINE-NE1,74,230,Northeast,Fittings,2019-10-11,,1998,0,2.3,HI2,0.4202,16.4,84.8,20.4,22.71,1,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,vegetation,0,1,8.1,,FCAST-000295,southwest_monsoon,7,1746,2024-07-22,11.7,6.122777777777777,158.602,1001.8,99.3,31.7,75.00555555555555,4.7835616438356166,0.10229780977141484,0
SP-00074,LINE-NE1,74,230,Northeast,Fittings,2019-10-11,,1998,0,2.3,HI2,0.4202,16.4,84.8,20.4,22.71,1,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,1,vegetation,0,1,8.1,,FCAST-000296,heatwave,3,150,2020-03-09,4.68,2.7380555555555555,42.604,1004.8,64.2,38.2,75.13333333333334,0.410958904109589,0.04118544400686606,0
SP-00074,LINE-NE1,74,230,Northeast,Arrester,2019-10-11,2023-05-23,1320,1,5.0,HI5,1.3826,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,2,lightning,1,1,25.3,end_of_life,FCAST-000293,tropical_cyclone,8,324,2020-08-30,26.33,13.086666666666666,320.261,987.7,100.0,30.7,74.74027777777778,0.8876712328767123,0.4313115397022482,0
SP-00074,LINE-NE1,74,230,Northeast,Arrester,2019-10-11,2023-05-23,1320,1,5.0,HI5,1.3826,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,2,lightning,1,1,25.3,end_of_life,FCAST-000294,summer_storm,5,203,2020-05-01,16.38,7.01125,123.241,999.4,97.5,33.25,74.42777777777778,0.5561643835616439,0.16641765102863343,0
SP-00074,LINE-NE1,74,230,Northeast,Arrester,2019-10-11,2023-05-23,1320,1,5.0,HI5,1.3826,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,2,lightning,1,1,25.3,end_of_life,FCAST-000295,southwest_monsoon,7,1746,2024-07-22,11.7,6.122777777777777,158.602,1001.8,99.3,31.7,75.00555555555555,4.7835616438356166,0.18428371371290608,0
SP-00074,LINE-NE1,74,230,Northeast,Arrester,2019-10-11,2023-05-23,1320,1,5.0,HI5,1.3826,16.4,84.8,20.4,22.71,2,1206.3,16.4,2.5,74.7,27.8,39.0,17.0,26.3,0,inland,b,30,1,minor,0,0,0,512,2,lightning,1,1,25.3,end_of_life,FCAST-000296,heatwave,3,150,2020-03-09,4.68,2.7380555555555555,42.604,1004.8,64.2,38.2,75.13333333333334,0.410958904109589,0.07847478398348662,0
SP-00075,LINE-NE1,75,230,Northeast,Conductor,2021-06-21,,1379,0,1.88,HI1,0.4976,6.5,31.1,49.3,22.2,1,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,lightning,0,0,8.8,,FCAST-000297,heatwave,3,645,2023-03-28,4.68,2.74,41.687,1004.8,65.6,38.2,74.91388888888889,1.7671232876712328,0.035498487829483,0
SP-00075,LINE-NE1,75,230,Northeast,Conductor,2021-06-21,,1379,0,1.88,HI1,0.4976,6.5,31.1,49.3,22.2,1,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,lightning,0,0,8.8,,FCAST-000298,southwest_monsoon,9,445,2022-09-09,11.7,6.460277777777778,160.992,1002.4,100.0,31.7,75.02638888888889,1.2191780821917808,0.07709876855949889,0
SP-00075,LINE-NE1,75,230,Northeast,Conductor,2021-06-21,,1379,0,1.88,HI1,0.4976,6.5,31.1,49.3,22.2,1,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,lightning,0,0,8.8,,FCAST-000299,tropical_cyclone,10,1226,2024-10-29,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667,3.3589041095890413,0.25328888425929014,0
SP-00075,LINE-NE1,75,230,Northeast,Conductor,2021-06-21,,1379,0,1.88,HI1,0.4976,6.5,31.1,49.3,22.2,1,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,lightning,0,0,8.8,,FCAST-000300,summer_storm,5,344,2022-05-31,16.38,6.5320833333333335,122.672,999.6,96.5,32.51,74.83055555555556,0.9424657534246575,0.0771082079876685,0
SP-00075,LINE-NE1,75,230,Northeast,Damper,2021-06-21,,1379,0,3.45,HI3,0.9132,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,equipment_failure,0,1,10.8,,FCAST-000297,heatwave,3,645,2023-03-28,4.68,2.74,41.687,1004.8,65.6,38.2,74.91388888888889,1.7671232876712328,0.057281970467840636,1
SP-00075,LINE-NE1,75,230,Northeast,Damper,2021-06-21,,1379,0,3.45,HI3,0.9132,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,equipment_failure,0,1,10.8,,FCAST-000298,southwest_monsoon,9,445,2022-09-09,11.7,6.460277777777778,160.992,1002.4,100.0,31.7,75.02638888888889,1.2191780821917808,0.1212021680113772,0
SP-00075,LINE-NE1,75,230,Northeast,Damper,2021-06-21,,1379,0,3.45,HI3,0.9132,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,equipment_failure,0,1,10.8,,FCAST-000299,tropical_cyclone,10,1226,2024-10-29,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667,3.3589041095890413,0.3589768403148943,0
SP-00075,LINE-NE1,75,230,Northeast,Damper,2021-06-21,,1379,0,3.45,HI3,0.9132,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,equipment_failure,0,1,10.8,,FCAST-000300,summer_storm,5,344,2022-05-31,16.38,6.5320833333333335,122.672,999.6,96.5,32.51,74.83055555555556,0.9424657534246575,0.12121629793594305,0
SP-00075,LINE-NE1,75,230,Northeast,Spacer,2021-06-21,,1379,0,1.36,HI1,0.36,6.5,31.1,49.3,22.2,2,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,overload,0,0,28.9,,FCAST-000297,heatwave,3,645,2023-03-28,4.68,2.74,41.687,1004.8,65.6,38.2,74.91388888888889,1.7671232876712328,0.03146949544626031,0
SP-00075,LINE-NE1,75,230,Northeast,Spacer,2021-06-21,,1379,0,1.36,HI1,0.36,6.5,31.1,49.3,22.2,2,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,overload,0,0,28.9,,FCAST-000298,southwest_monsoon,9,445,2022-09-09,11.7,6.460277777777778,160.992,1002.4,100.0,31.7,75.02638888888889,1.2191780821917808,0.06868447668493807,0
SP-00075,LINE-NE1,75,230,Northeast,Spacer,2021-06-21,,1379,0,1.36,HI1,0.36,6.5,31.1,49.3,22.2,2,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,overload,0,0,28.9,,FCAST-000299,tropical_cyclone,10,1226,2024-10-29,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667,3.3589041095890413,0.23044721523102193,0
SP-00075,LINE-NE1,75,230,Northeast,Spacer,2021-06-21,,1379,0,1.36,HI1,0.36,6.5,31.1,49.3,22.2,2,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,overload,0,0,28.9,,FCAST-000300,summer_storm,5,344,2022-05-31,16.38,6.5320833333333335,122.672,999.6,96.5,32.51,74.83055555555556,0.9424657534246575,0.06869296260505983,0
SP-00075,LINE-NE1,75,230,Northeast,Insulator,2021-06-21,,1379,0,3.16,HI3,0.8364,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,3,lightning,1,2,28.7,,FCAST-000297,heatwave,3,645,2023-03-28,4.68,2.74,41.687,1004.8,65.6,38.2,74.91388888888889,1.7671232876712328,0.06035256421150405,0
SP-00075,LINE-NE1,75,230,Northeast,Insulator,2021-06-21,,1379,0,3.16,HI3,0.8364,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,3,lightning,1,2,28.7,,FCAST-000298,southwest_monsoon,9,445,2022-09-09,11.7,6.460277777777778,160.992,1002.4,100.0,31.7,75.02638888888889,1.2191780821917808,0.12723673793553167,0
SP-00075,LINE-NE1,75,230,Northeast,Insulator,2021-06-21,,1379,0,3.16,HI3,0.8364,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,3,lightning,1,2,28.7,,FCAST-000299,tropical_cyclone,10,1226,2024-10-29,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667,3.3589041095890413,0.3718408279752833,1
SP-00075,LINE-NE1,75,230,Northeast,Insulator,2021-06-21,,1379,0,3.16,HI3,0.8364,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,3,lightning,1,2,28.7,,FCAST-000300,summer_storm,5,344,2022-05-31,16.38,6.5320833333333335,122.672,999.6,96.5,32.51,74.83055555555556,0.9424657534246575,0.1272514695082386,0
SP-00075,LINE-NE1,75,230,Northeast,Fittings,2021-06-21,,1379,0,1.39,HI1,0.3679,6.5,31.1,49.3,22.2,4,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,vegetation,0,0,22.7,,FCAST-000297,heatwave,3,645,2023-03-28,4.68,2.74,41.687,1004.8,65.6,38.2,74.91388888888889,1.7671232876712328,0.03168922701337442,0
SP-00075,LINE-NE1,75,230,Northeast,Fittings,2021-06-21,,1379,0,1.39,HI1,0.3679,6.5,31.1,49.3,22.2,4,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,vegetation,0,0,22.7,,FCAST-000298,southwest_monsoon,9,445,2022-09-09,11.7,6.460277777777778,160.992,1002.4,100.0,31.7,75.02638888888889,1.2191780821917808,0.06914550574709738,0
SP-00075,LINE-NE1,75,230,Northeast,Fittings,2021-06-21,,1379,0,1.39,HI1,0.3679,6.5,31.1,49.3,22.2,4,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,vegetation,0,0,22.7,,FCAST-000299,tropical_cyclone,10,1226,2024-10-29,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667,3.3589041095890413,0.23172387951480414,1
SP-00075,LINE-NE1,75,230,Northeast,Fittings,2021-06-21,,1379,0,1.39,HI1,0.3679,6.5,31.1,49.3,22.2,4,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,0,vegetation,0,0,22.7,,FCAST-000300,summer_storm,5,344,2022-05-31,16.38,6.5320833333333335,122.672,999.6,96.5,32.51,74.83055555555556,0.9424657534246575,0.06915404439754096,0
SP-00075,LINE-NE1,75,230,Northeast,Arrester,2021-06-21,,1379,0,5.0,HI5,1.3234,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,lightning,0,1,28.0,,FCAST-000297,heatwave,3,645,2023-03-28,4.68,2.74,41.687,1004.8,65.6,38.2,74.91388888888889,1.7671232876712328,0.08096916279980113,0
SP-00075,LINE-NE1,75,230,Northeast,Arrester,2021-06-21,,1379,0,5.0,HI5,1.3234,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,lightning,0,1,28.0,,FCAST-000298,southwest_monsoon,9,445,2022-09-09,11.7,6.460277777777778,160.992,1002.4,100.0,31.7,75.02638888888889,1.2191780821917808,0.16664902856586372,1
SP-00075,LINE-NE1,75,230,Northeast,Arrester,2021-06-21,,1379,0,5.0,HI5,1.3234,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,lightning,0,1,28.0,,FCAST-000299,tropical_cyclone,10,1226,2024-10-29,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667,3.3589041095890413,0.4481179882891739,1
SP-00075,LINE-NE1,75,230,Northeast,Arrester,2021-06-21,,1379,0,5.0,HI5,1.3234,6.5,31.1,49.3,22.2,3,951.1,16.7,5.3,82.3,30.0,39.2,12.1,50.2,44,inland,b,40,1,minor,0,0,0,404,1,lightning,0,1,28.0,,FCAST-000300,summer_storm,5,344,2022-05-31,16.38,6.5320833333333335,122.672,999.6,96.5,32.51,74.83055555555556,0.9424657534246575,0.16666745191541582,1
SP-00076,LINE-NE1,76,230,Northeast,Conductor,2021-07-04,,1366,0,1.21,HI1,0.3233,18.0,102.4,46.9,25.98,2,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,3,lightning,2,1,2.6,,FCAST-000301,southwest_monsoon,9,1181,2024-09-27,11.7,6.36375,157.909,1001.7,100.0,31.7,74.86527777777778,3.2356164383561645,0.07860164886344022,0
SP-00076,LINE-NE1,76,230,Northeast,Conductor,2021-07-04,,1366,0,1.21,HI1,0.3233,18.0,102.4,46.9,25.98,2,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,3,lightning,2,1,2.6,,FCAST-000302,tropical_cyclone,8,785,2023-08-28,26.33,13.155416666666667,316.105,987.1,100.0,30.7,75.20694444444445,2.1506849315068495,0.23711281430293538,0
SP-00076,LINE-NE1,76,230,Northeast,Conductor,2021-07-04,,1366,0,1.21,HI1,0.3233,18.0,102.4,46.9,25.98,2,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,3,lightning,2,1,2.6,,FCAST-000303,summer_storm,4,1006,2024-04-05,16.38,6.717083333333333,121.396,999.2,98.7,32.93,75.13472222222222,2.756164383561644,0.07870070440739851,0
SP-00076,LINE-NE1,76,230,Northeast,Conductor,2021-07-04,,1366,0,1.21,HI1,0.3233,18.0,102.4,46.9,25.98,2,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,3,lightning,2,1,2.6,,FCAST-000304,heatwave,4,1006,2024-04-05,4.68,2.7291666666666665,42.619,1004.8,63.3,38.2,74.97638888888889,2.756164383561644,0.035621896826837814,0
SP-00076,LINE-NE1,76,230,Northeast,Damper,2021-07-04,,1366,0,5.0,HI5,1.336,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,wind,0,0,13.2,,FCAST-000301,southwest_monsoon,9,1181,2024-09-27,11.7,6.36375,157.909,1001.7,100.0,31.7,74.86527777777778,3.2356164383561645,0.15754690205004807,0
SP-00076,LINE-NE1,76,230,Northeast,Damper,2021-07-04,,1366,0,5.0,HI5,1.336,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,wind,0,0,13.2,,FCAST-000302,tropical_cyclone,8,785,2023-08-28,26.33,13.155416666666667,316.105,987.1,100.0,30.7,75.20694444444445,2.1506849315068495,0.4052422540539827,0
SP-00076,LINE-NE1,76,230,Northeast,Damper,2021-07-04,,1366,0,5.0,HI5,1.336,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,wind,0,0,13.2,,FCAST-000303,summer_storm,4,1006,2024-04-05,16.38,6.717083333333333,121.396,999.2,98.7,32.93,75.13472222222222,2.756164383561644,0.15772841533172446,0
SP-00076,LINE-NE1,76,230,Northeast,Damper,2021-07-04,,1366,0,5.0,HI5,1.336,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,wind,0,0,13.2,,FCAST-000304,heatwave,4,1006,2024-04-05,4.68,2.7291666666666665,42.619,1004.8,63.3,38.2,74.97638888888889,2.756164383561644,0.07490901072684367,0
SP-00076,LINE-NE1,76,230,Northeast,Spacer,2021-07-04,,1366,0,2.31,HI2,0.6172,18.0,102.4,46.9,25.98,1,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,2,lightning,1,1,3.5,,FCAST-000301,southwest_monsoon,9,1181,2024-09-27,11.7,6.36375,157.909,1001.7,100.0,31.7,74.86527777777778,3.2356164383561645,0.09998288253535315,0
SP-00076,LINE-NE1,76,230,Northeast,Spacer,2021-07-04,,1366,0,2.31,HI2,0.6172,18.0,102.4,46.9,25.98,1,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,2,lightning,1,1,3.5,,FCAST-000302,tropical_cyclone,8,785,2023-08-28,26.33,13.155416666666667,316.105,987.1,100.0,30.7,75.20694444444445,2.1506849315068495,0.28812885481773304,1
SP-00076,LINE-NE1,76,230,Northeast,Spacer,2021-07-04,,1366,0,2.31,HI2,0.6172,18.0,102.4,46.9,25.98,1,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,2,lightning,1,1,3.5,,FCAST-000303,summer_storm,4,1006,2024-04-05,16.38,6.717083333333333,121.396,999.2,98.7,32.93,75.13472222222222,2.756164383561644,0.10010595571546872,0
SP-00076,LINE-NE1,76,230,Northeast,Spacer,2021-07-04,,1366,0,2.31,HI2,0.6172,18.0,102.4,46.9,25.98,1,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,2,lightning,1,1,3.5,,FCAST-000304,heatwave,4,1006,2024-04-05,4.68,2.7291666666666665,42.619,1004.8,63.3,38.2,74.97638888888889,2.756164383561644,0.04589410833445865,0
SP-00076,LINE-NE1,76,230,Northeast,Insulator,2021-07-04,,1366,0,4.04,HI4,1.0795,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,equipment_failure,0,0,53.5,,FCAST-000301,southwest_monsoon,9,1181,2024-09-27,11.7,6.36375,157.909,1001.7,100.0,31.7,74.86527777777778,3.2356164383561645,0.1293104044863539,0
SP-00076,LINE-NE1,76,230,Northeast,Insulator,2021-07-04,,1366,0,4.04,HI4,1.0795,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,equipment_failure,0,0,53.5,,FCAST-000302,tropical_cyclone,8,785,2023-08-28,26.33,13.155416666666667,316.105,987.1,100.0,30.7,75.20694444444445,2.1506849315068495,0.3511144471985128,1
SP-00076,LINE-NE1,76,230,Northeast,Insulator,2021-07-04,,1366,0,4.04,HI4,1.0795,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,equipment_failure,0,0,53.5,,FCAST-000303,summer_storm,4,1006,2024-04-05,16.38,6.717083333333333,121.396,999.2,98.7,32.93,75.13472222222222,2.756164383561644,0.1294643852273228,1
SP-00076,LINE-NE1,76,230,Northeast,Insulator,2021-07-04,,1366,0,4.04,HI4,1.0795,18.0,102.4,46.9,25.98,4,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,equipment_failure,0,0,53.5,,FCAST-000304,heatwave,4,1006,2024-04-05,4.68,2.7291666666666665,42.619,1004.8,63.3,38.2,74.97638888888889,2.756164383561644,0.06042112848416602,0
SP-00076,LINE-NE1,76,230,Northeast,Fittings,2021-07-04,,1366,0,1.65,HI1,0.4409,18.0,102.4,46.9,25.98,6,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,equipment_failure,0,0,15.8,,FCAST-000301,southwest_monsoon,9,1181,2024-09-27,11.7,6.36375,157.909,1001.7,100.0,31.7,74.86527777777778,3.2356164383561645,0.07721092064236784,0
SP-00076,LINE-NE1,76,230,Northeast,Fittings,2021-07-04,,1366,0,1.65,HI1,0.4409,18.0,102.4,46.9,25.98,6,1013.2,28.2,4.7,79.3,28.1,39.3,11.0,65.9,25,inland,b,20,1,minor,0,0,0,387,0,equipment_failure,0,0,15.8,,FCAST-000302,tropical_cyclone,8,785,2023-08-28,26.33,13.155416666666667,316.105,987.1,100.0,30.7,75.20694444444445,2.1506849315068495,0.23362861918263872,0
